"Plot Title: 1152295 "
"#","Time, GMT-04:00","Temp, °F","RH, %","End Of File"
1,04/15/09 08:00:00 PM,83.935,22.41,
2,04/15/09 08:00:01 PM,83.935,22.41,
3,04/15/09 08:00:02 PM,83.935,22.41,
4,04/15/09 08:00:03 PM,83.935,22.41,
5,04/15/09 08:00:04 PM,83.935,22.41,
6,04/15/09 08:00:05 PM,83.935,22.41,
7,04/15/09 08:00:06 PM,83.935,22.41,
8,04/15/09 08:00:07 PM,83.935,22.41,
9,04/15/09 08:00:08 PM,83.935,22.41,
10,04/15/09 08:00:09 PM,83.935,22.41,
11,04/15/09 08:00:10 PM,83.935,22.41,
12,04/15/09 08:00:11 PM,83.935,22.41,
13,04/15/09 08:00:12 PM,83.935,22.41,
14,04/15/09 08:00:13 PM,83.935,22.41,
15,04/15/09 08:00:14 PM,83.935,22.41,
16,04/15/09 08:00:15 PM,83.935,22.41,
17,04/15/09 08:00:16 PM,83.935,22.41,
18,04/15/09 08:00:17 PM,83.935,22.41,
19,04/15/09 08:00:18 PM,83.935,22.41,
20,04/15/09 08:00:19 PM,83.935,22.41,
21,04/15/09 08:00:20 PM,83.935,22.41,
22,04/15/09 08:00:21 PM,83.935,22.41,
23,04/15/09 08:00:22 PM,83.935,22.41,
24,04/15/09 08:00:23 PM,83.935,22.41,
25,04/15/09 08:00:24 PM,83.935,22.41,
26,04/15/09 08:00:25 PM,83.935,22.41,
27,04/15/09 08:00:26 PM,83.935,22.41,
28,04/15/09 08:00:27 PM,83.935,22.41,
29,04/15/09 08:00:28 PM,83.935,22.41,
30,04/15/09 08:00:29 PM,83.935,22.41,
31,04/15/09 08:00:30 PM,83.935,22.41,
32,04/15/09 08:00:31 PM,83.935,22.41,
33,04/15/09 08:00:32 PM,83.935,22.41,
34,04/15/09 08:00:33 PM,83.935,22.41,
35,04/15/09 08:00:34 PM,83.935,22.41,
36,04/15/09 08:00:35 PM,83.935,22.41,
37,04/15/09 08:00:36 PM,83.935,22.41,
38,04/15/09 08:00:37 PM,83.935,22.41,
39,04/15/09 08:00:38 PM,83.935,22.41,
40,04/15/09 08:00:39 PM,83.935,22.41,
41,04/15/09 08:00:40 PM,83.935,22.41,
42,04/15/09 08:00:41 PM,83.935,22.41,
43,04/15/09 08:00:42 PM,83.935,22.41,
44,04/15/09 08:00:43 PM,83.935,22.41,
45,04/15/09 08:00:44 PM,83.935,22.41,
46,04/15/09 08:00:45 PM,83.935,22.41,
47,04/15/09 08:00:46 PM,83.935,22.41,
48,04/15/09 08:00:47 PM,83.935,22.41,
49,04/15/09 08:00:48 PM,83.935,22.41,
50,04/15/09 08:00:49 PM,83.935,22.41,
51,04/15/09 08:00:50 PM,83.935,22.41,
52,04/15/09 08:00:51 PM,83.935,22.41,
53,04/15/09 08:00:52 PM,83.935,22.41,
54,04/15/09 08:00:53 PM,83.935,22.41,
55,04/15/09 08:00:54 PM,83.935,22.41,
56,04/15/09 08:00:55 PM,83.935,22.41,
57,04/15/09 08:00:56 PM,83.935,22.41,
58,04/15/09 08:00:57 PM,83.935,22.41,
59,04/15/09 08:00:58 PM,83.935,22.41,
60,04/15/09 08:00:59 PM,83.935,22.41,
61,04/15/09 08:01:00 PM,83.935,22.41,
62,04/15/09 08:01:01 PM,83.935,22.41,
63,04/15/09 08:01:02 PM,83.935,22.41,
64,04/15/09 08:01:03 PM,83.935,22.41,
65,04/15/09 08:01:04 PM,83.935,22.41,
66,04/15/09 08:01:05 PM,83.935,22.41,
67,04/15/09 08:01:06 PM,83.935,22.41,
68,04/15/09 08:01:07 PM,83.935,22.41,
69,04/15/09 08:01:08 PM,83.935,22.41,
70,04/15/09 08:01:09 PM,83.935,22.41,
71,04/15/09 08:01:10 PM,83.935,22.41,
72,04/15/09 08:01:11 PM,83.935,22.41,
73,04/15/09 08:01:12 PM,83.935,22.41,
74,04/15/09 08:01:13 PM,83.935,22.41,
75,04/15/09 08:01:14 PM,83.935,22.41,
76,04/15/09 08:01:15 PM,83.935,22.41,
77,04/15/09 08:01:16 PM,83.935,22.41,
78,04/15/09 08:01:17 PM,83.935,22.41,
79,04/15/09 08:01:18 PM,83.935,22.41,
80,04/15/09 08:01:19 PM,83.935,22.41,
81,04/15/09 08:01:20 PM,83.935,22.41,
82,04/15/09 08:01:21 PM,83.935,22.41,
83,04/15/09 08:01:22 PM,83.935,22.41,
84,04/15/09 08:01:23 PM,83.935,22.41,
85,04/15/09 08:01:24 PM,83.935,22.41,
86,04/15/09 08:01:25 PM,83.935,22.41,
87,04/15/09 08:01:26 PM,83.935,22.41,
88,04/15/09 08:01:27 PM,83.935,22.41,
89,04/15/09 08:01:28 PM,83.935,22.41,
90,04/15/09 08:01:29 PM,83.935,22.41,
91,04/15/09 08:01:30 PM,83.935,22.41,
92,04/15/09 08:01:31 PM,83.935,22.41,
93,04/15/09 08:01:32 PM,83.935,22.41,
94,04/15/09 08:01:33 PM,83.935,22.41,
95,04/15/09 08:01:34 PM,83.935,22.41,
96,04/15/09 08:01:35 PM,83.935,22.41,
97,04/15/09 08:01:36 PM,83.935,22.41,
98,04/15/09 08:01:37 PM,83.935,22.41,
99,04/15/09 08:01:38 PM,83.935,22.41,
100,04/15/09 08:01:39 PM,83.935,22.41,
101,04/15/09 08:01:40 PM,83.935,22.41,
102,04/15/09 08:01:41 PM,83.935,22.41,
103,04/15/09 08:01:42 PM,83.935,22.41,
104,04/15/09 08:01:43 PM,83.935,22.41,
105,04/15/09 08:01:44 PM,83.935,22.41,
106,04/15/09 08:01:45 PM,83.935,22.41,
107,04/15/09 08:01:46 PM,83.935,22.41,
108,04/15/09 08:01:47 PM,83.935,22.41,
109,04/15/09 08:01:48 PM,83.935,22.41,
110,04/15/09 08:01:49 PM,83.935,22.41,
111,04/15/09 08:01:50 PM,83.935,22.41,
112,04/15/09 08:01:51 PM,83.935,22.41,
113,04/15/09 08:01:52 PM,83.935,22.41,
114,04/15/09 08:01:53 PM,83.935,22.41,
115,04/15/09 08:01:54 PM,83.935,22.41,
116,04/15/09 08:01:55 PM,83.935,22.41,
117,04/15/09 08:01:56 PM,83.935,22.41,
118,04/15/09 08:01:57 PM,83.935,22.41,
119,04/15/09 08:01:58 PM,83.935,22.41,
120,04/15/09 08:01:59 PM,83.935,22.41,
121,04/15/09 08:02:00 PM,83.935,22.41,
122,04/15/09 08:02:01 PM,83.935,22.41,
123,04/15/09 08:02:02 PM,83.935,22.41,
124,04/15/09 08:02:03 PM,83.935,22.41,
125,04/15/09 08:02:04 PM,83.935,22.41,
126,04/15/09 08:02:05 PM,83.935,22.41,
127,04/15/09 08:02:06 PM,83.935,22.41,
128,04/15/09 08:02:07 PM,83.935,22.41,
129,04/15/09 08:02:08 PM,83.935,22.41,
130,04/15/09 08:02:09 PM,83.935,22.41,
131,04/15/09 08:02:10 PM,83.935,22.41,
132,04/15/09 08:02:11 PM,83.935,22.41,
133,04/15/09 08:02:12 PM,83.935,22.41,
134,04/15/09 08:02:13 PM,83.935,22.41,
135,04/15/09 08:02:14 PM,83.935,22.41,
136,04/15/09 08:02:15 PM,83.935,22.41,
137,04/15/09 08:02:16 PM,83.935,22.41,
138,04/15/09 08:02:17 PM,83.935,22.41,
139,04/15/09 08:02:18 PM,83.935,22.41,
140,04/15/09 08:02:19 PM,83.935,22.41,
141,04/15/09 08:02:20 PM,83.935,22.41,
142,04/15/09 08:02:21 PM,83.935,22.41,
143,04/15/09 08:02:22 PM,83.935,22.41,
144,04/15/09 08:02:23 PM,83.935,22.41,
145,04/15/09 08:02:24 PM,83.935,22.41,
146,04/15/09 08:02:25 PM,83.935,22.41,
147,04/15/09 08:02:26 PM,83.935,22.41,
148,04/15/09 08:02:27 PM,83.935,22.41,
149,04/15/09 08:02:28 PM,83.935,22.41,
150,04/15/09 08:02:29 PM,83.935,22.41,
151,04/15/09 08:02:30 PM,83.935,22.41,
152,04/15/09 08:02:31 PM,83.935,22.41,
153,04/15/09 08:02:32 PM,83.935,22.41,
154,04/15/09 08:02:33 PM,83.935,22.41,
155,04/15/09 08:02:34 PM,83.935,22.41,
156,04/15/09 08:02:35 PM,83.935,22.41,
157,04/15/09 08:02:36 PM,83.935,22.41,
158,04/15/09 08:02:37 PM,83.935,22.41,
159,04/15/09 08:02:38 PM,83.935,22.41,
160,04/15/09 08:02:39 PM,83.935,22.41,
161,04/15/09 08:02:40 PM,83.935,22.41,
162,04/15/09 08:02:41 PM,83.935,22.41,
163,04/15/09 08:02:42 PM,83.935,22.41,
164,04/15/09 08:02:43 PM,83.935,22.41,
165,04/15/09 08:02:44 PM,83.935,22.41,
166,04/15/09 08:02:45 PM,83.935,22.41,
167,04/15/09 08:02:46 PM,83.935,22.41,
168,04/15/09 08:02:47 PM,83.935,22.41,
169,04/15/09 08:02:48 PM,83.935,22.41,
170,04/15/09 08:02:49 PM,83.935,22.41,
171,04/15/09 08:02:50 PM,83.935,22.41,
172,04/15/09 08:02:51 PM,83.935,22.41,
173,04/15/09 08:02:52 PM,83.935,22.41,
174,04/15/09 08:02:53 PM,83.935,22.41,
175,04/15/09 08:02:54 PM,83.935,22.41,
176,04/15/09 08:02:55 PM,83.935,22.41,
177,04/15/09 08:02:56 PM,83.935,22.41,
178,04/15/09 08:02:57 PM,83.935,22.41,
179,04/15/09 08:02:58 PM,83.935,22.41,
180,04/15/09 08:02:59 PM,83.935,22.41,
181,04/15/09 08:03:00 PM,83.935,22.41,
182,04/15/09 08:03:01 PM,83.935,22.41,
183,04/15/09 08:03:02 PM,83.935,22.41,
184,04/15/09 08:03:03 PM,83.935,22.41,
185,04/15/09 08:03:04 PM,83.935,22.41,
186,04/15/09 08:03:05 PM,83.935,22.41,
187,04/15/09 08:03:06 PM,83.935,22.41,
188,04/15/09 08:03:07 PM,83.935,22.41,
189,04/15/09 08:03:08 PM,83.935,22.41,
190,04/15/09 08:03:09 PM,83.935,22.41,
191,04/15/09 08:03:10 PM,83.935,22.41,
192,04/15/09 08:03:11 PM,83.935,22.41,
193,04/15/09 08:03:12 PM,83.935,22.41,
194,04/15/09 08:03:13 PM,83.935,22.41,
195,04/15/09 08:03:14 PM,83.935,22.41,
196,04/15/09 08:03:15 PM,83.935,22.41,
197,04/15/09 08:03:16 PM,83.935,22.41,
198,04/15/09 08:03:17 PM,83.935,22.41,
199,04/15/09 08:03:18 PM,83.935,22.41,
200,04/15/09 08:03:19 PM,83.935,22.41,
201,04/15/09 08:03:20 PM,83.935,22.41,
202,04/15/09 08:03:21 PM,83.935,22.41,
203,04/15/09 08:03:22 PM,83.935,22.41,
204,04/15/09 08:03:23 PM,83.935,22.41,
205,04/15/09 08:03:24 PM,83.935,22.41,
206,04/15/09 08:03:25 PM,83.935,22.41,
207,04/15/09 08:03:26 PM,83.935,22.41,
208,04/15/09 08:03:27 PM,83.935,22.41,
209,04/15/09 08:03:28 PM,83.935,22.41,
210,04/15/09 08:03:29 PM,83.935,22.41,
211,04/15/09 08:03:30 PM,83.935,22.41,
212,04/15/09 08:03:31 PM,83.935,22.41,
213,04/15/09 08:03:32 PM,83.935,22.41,
214,04/15/09 08:03:33 PM,83.935,22.41,
215,04/15/09 08:03:34 PM,83.935,22.41,
216,04/15/09 08:03:35 PM,83.935,22.41,
217,04/15/09 08:03:36 PM,83.935,22.41,
218,04/15/09 08:03:37 PM,83.935,22.41,
219,04/15/09 08:03:38 PM,83.935,22.41,
220,04/15/09 08:03:39 PM,83.935,22.41,
221,04/15/09 08:03:40 PM,83.935,22.41,
222,04/15/09 08:03:41 PM,83.935,22.41,
223,04/15/09 08:03:42 PM,83.935,22.41,
224,04/15/09 08:03:43 PM,83.935,22.41,
225,04/15/09 08:03:44 PM,83.935,22.41,
226,04/15/09 08:03:45 PM,83.935,22.41,
227,04/15/09 08:03:46 PM,83.935,22.41,
228,04/15/09 08:03:47 PM,83.935,22.41,
229,04/15/09 08:03:48 PM,83.935,22.41,
230,04/15/09 08:03:49 PM,83.935,22.41,
231,04/15/09 08:03:50 PM,83.935,22.41,
232,04/15/09 08:03:51 PM,83.935,22.41,
233,04/15/09 08:03:52 PM,83.935,22.41,
234,04/15/09 08:03:53 PM,83.935,22.41,
235,04/15/09 08:03:54 PM,83.935,22.41,
236,04/15/09 08:03:55 PM,83.935,22.41,
237,04/15/09 08:03:56 PM,83.935,22.41,
238,04/15/09 08:03:57 PM,83.935,22.18,
239,04/15/09 08:03:58 PM,83.935,22.41,
240,04/15/09 08:03:59 PM,83.935,22.41,
241,04/15/09 08:04:00 PM,83.935,22.41,
242,04/15/09 08:04:01 PM,83.935,22.41,
243,04/15/09 08:04:02 PM,83.935,22.41,
244,04/15/09 08:04:03 PM,83.935,22.41,
245,04/15/09 08:04:04 PM,83.935,22.41,
246,04/15/09 08:04:05 PM,83.935,22.41,
247,04/15/09 08:04:06 PM,83.935,22.41,
248,04/15/09 08:04:07 PM,83.935,22.41,
249,04/15/09 08:04:08 PM,83.935,22.41,
250,04/15/09 08:04:09 PM,83.935,22.41,
251,04/15/09 08:04:10 PM,83.935,22.41,
252,04/15/09 08:04:11 PM,83.935,22.41,
253,04/15/09 08:04:12 PM,83.935,22.41,
254,04/15/09 08:04:13 PM,83.935,22.41,
255,04/15/09 08:04:14 PM,83.935,22.41,
256,04/15/09 08:04:15 PM,83.935,22.41,
257,04/15/09 08:04:16 PM,83.935,22.41,
258,04/15/09 08:04:17 PM,83.935,22.41,
259,04/15/09 08:04:18 PM,83.935,22.41,
260,04/15/09 08:04:19 PM,83.935,22.41,
261,04/15/09 08:04:20 PM,83.935,22.41,
262,04/15/09 08:04:21 PM,83.935,22.41,
263,04/15/09 08:04:22 PM,83.935,22.41,
264,04/15/09 08:04:23 PM,83.935,22.41,
265,04/15/09 08:04:24 PM,83.935,22.41,
266,04/15/09 08:04:25 PM,83.935,22.41,
267,04/15/09 08:04:26 PM,83.935,22.41,
268,04/15/09 08:04:27 PM,83.935,22.41,
269,04/15/09 08:04:28 PM,83.935,22.41,
270,04/15/09 08:04:29 PM,83.935,22.41,
271,04/15/09 08:04:30 PM,83.935,22.41,
272,04/15/09 08:04:31 PM,83.935,22.41,
273,04/15/09 08:04:32 PM,83.935,22.41,
274,04/15/09 08:04:33 PM,83.935,22.41,
275,04/15/09 08:04:34 PM,83.935,22.41,
276,04/15/09 08:04:35 PM,83.935,22.41,
277,04/15/09 08:04:36 PM,83.935,22.41,
278,04/15/09 08:04:37 PM,83.935,22.41,
279,04/15/09 08:04:38 PM,83.935,22.41,
280,04/15/09 08:04:39 PM,83.935,22.41,
281,04/15/09 08:04:40 PM,83.935,22.41,
282,04/15/09 08:04:41 PM,83.935,22.41,
283,04/15/09 08:04:42 PM,83.935,22.41,
284,04/15/09 08:04:43 PM,83.935,22.41,
285,04/15/09 08:04:44 PM,83.935,22.41,
286,04/15/09 08:04:45 PM,83.935,22.41,
287,04/15/09 08:04:46 PM,83.935,22.41,
288,04/15/09 08:04:47 PM,83.935,22.41,
289,04/15/09 08:04:48 PM,83.935,22.41,
290,04/15/09 08:04:49 PM,83.935,22.41,
291,04/15/09 08:04:50 PM,83.935,22.41,
292,04/15/09 08:04:51 PM,83.935,22.41,
293,04/15/09 08:04:52 PM,83.935,22.41,
294,04/15/09 08:04:53 PM,83.935,22.41,
295,04/15/09 08:04:54 PM,83.935,22.41,
296,04/15/09 08:04:55 PM,83.935,22.41,
297,04/15/09 08:04:56 PM,83.935,22.41,
298,04/15/09 08:04:57 PM,83.935,22.41,
299,04/15/09 08:04:58 PM,83.935,22.41,
300,04/15/09 08:04:59 PM,83.935,22.41,
301,04/15/09 08:05:00 PM,83.935,22.41,
302,04/15/09 08:05:01 PM,83.935,22.41,
303,04/15/09 08:05:02 PM,84.115,22.37,
304,04/15/09 08:05:03 PM,84.115,22.37,
305,04/15/09 08:05:04 PM,83.935,22.41,
306,04/15/09 08:05:05 PM,83.935,22.41,
307,04/15/09 08:05:06 PM,83.935,22.41,
308,04/15/09 08:05:07 PM,84.115,22.37,
309,04/15/09 08:05:08 PM,83.935,22.41,
310,04/15/09 08:05:09 PM,83.935,22.41,
311,04/15/09 08:05:10 PM,83.935,22.41,
312,04/15/09 08:05:11 PM,84.115,22.37,
313,04/15/09 08:05:12 PM,83.935,22.41,
314,04/15/09 08:05:13 PM,83.935,22.41,
315,04/15/09 08:05:14 PM,83.935,22.41,
316,04/15/09 08:05:15 PM,83.935,22.41,
